,carat,cut,color,clarity,depth,table,x,y,z,group,price_predicted
1701,1.23,Ideal,G,VVS2,61.0,55.0,6.93,6.95,4.23,0.0,9575.458694998095
1702,0.3,Ideal,F,SI1,62.5,57.0,4.27,4.31,2.68,1.0,501.0072846808624
1703,0.32,Ideal,H,VS2,62.1,56.0,4.42,4.37,2.73,1.0,558.5135074066716
1704,1.1,Very Good,G,SI2,63.4,56.0,6.56,6.54,4.15,0.0,4376.895338829537
1705,0.33,Ideal,G,VVS2,60.4,57.0,4.48,4.52,2.72,1.0,782.9117302672322
1706,1.24,Premium,H,SI1,60.2,60.0,6.94,6.91,4.17,0.0,6231.893508947226
1707,2.01,Ideal,I,SI2,62.1,55.0,8.12,8.08,5.03,0.0,12786.142500603228
1708,2.0,Fair,H,VS1,66.0,56.0,7.79,7.72,5.12,0.0,17128.78142675878
1709,1.6,Ideal,G,VS2,62.2,55.0,7.5,7.46,4.65,0.0,12707.062727064578
1710,1.3,Premium,I,VS2,62.7,58.0,6.97,6.9,4.35,0.0,6993.339148858086
1711,0.52,Ideal,G,SI2,63.0,55.0,5.14,5.12,3.23,1.0,1161.770816760602
1712,0.4,Premium,H,VS1,61.8,59.2,4.72,4.74,2.92,1.0,892.9219034099522
1713,1.02,Premium,G,VS1,62.0,59.0,6.45,6.39,3.98,1.0,5734.809527619667
1714,0.53,Very Good,E,VS2,60.1,60.0,5.21,5.28,3.15,1.0,1780.1028540756113
1715,0.41,Very Good,G,SI1,62.8,58.0,4.72,4.74,2.97,1.0,801.8165090428845
1716,0.9,Ideal,E,SI2,62.0,55.0,6.15,6.23,3.84,1.0,3523.7302817250857
1717,1.11,Very Good,E,VVS1,60.2,59.0,6.67,6.79,4.05,1.0,9930.623086510477
1718,1.04,Premium,D,VS1,60.5,59.0,6.62,6.58,3.99,1.0,7722.85459207157
1719,0.5,Good,J,VS2,57.7,60.0,5.28,5.26,3.04,1.0,996.3270790755158
1720,2.01,Very Good,G,SI1,62.1,60.0,7.94,8.03,4.96,0.0,16049.132194308642
1721,0.23,Very Good,D,VVS2,62.6,58.0,3.89,3.94,2.45,1.0,511.0753822631939
1722,0.39,Ideal,E,SI1,61.1,55.0,4.74,4.75,2.9,1.0,875.1075388400782
1723,0.27,Very Good,E,VVS1,62.6,58.0,4.11,4.16,2.59,1.0,695.2168056960334
1724,2.03,Very Good,E,SI2,63.7,58.0,7.91,7.94,5.05,0.0,14944.360765297044
1725,0.2,Premium,F,VS2,62.6,59.0,3.73,3.71,2.33,1.0,266.76697467665844
1726,1.0,Good,J,VS2,64.3,59.0,6.27,6.21,4.01,1.0,3683.971412644626
1727,0.51,Very Good,E,VS1,59.6,56.0,5.19,5.24,3.11,1.0,1779.530878003854
1728,1.32,Very Good,F,VVS2,61.6,61.0,6.97,7.02,4.31,0.0,11630.097426255506
1729,2.08,Premium,G,SI2,62.2,60.0,8.16,8.09,5.06,0.0,14590.85576480417
1730,0.57,Very Good,I,SI1,62.5,58.0,5.22,5.27,3.28,1.0,1314.9404770147794
1731,1.16,Very Good,G,VS1,62.9,55.0,6.65,6.74,4.21,0.0,7090.673531808688
1732,2.03,Ideal,J,VS2,60.5,57.0,8.26,8.2,4.98,0.0,15275.855459881284
1733,0.41,Very Good,F,SI1,63.4,57.0,4.74,4.73,3.0,1.0,854.1172312677394
1734,0.3,Ideal,D,SI1,62.1,56.0,4.33,4.3,2.68,1.0,568.4981030061887
1735,0.4,Ideal,G,VS2,61.0,57.0,4.74,4.77,2.9,1.0,929.42968471964
1736,0.59,Very Good,I,SI1,62.8,59.0,5.34,5.36,3.36,1.0,1403.2561008513085
1737,1.05,Ideal,H,SI1,61.4,57.0,6.49,6.54,4.0,0.0,4682.605577706394
1738,1.08,Very Good,G,SI2,59.8,57.0,6.66,6.72,4.0,0.0,4231.144840526589
1739,1.62,Good,J,SI2,64.2,62.0,7.41,7.33,4.73,0.0,7515.559478320319
1740,0.7,Premium,F,VS1,60.4,60.0,5.73,5.7,3.45,1.0,3066.3810358104274
1741,0.5,Premium,E,VS2,61.8,58.0,5.11,5.05,3.14,1.0,1641.4559754864886
1742,1.25,Very Good,G,SI2,61.4,59.0,6.97,6.93,4.27,0.0,5541.592731336593
1743,0.53,Premium,I,VS1,62.3,58.0,5.18,5.26,3.25,1.0,1394.8087451124682
1744,1.2,Ideal,H,VS1,62.1,57.0,6.77,6.82,4.22,0.0,7379.8854623653315
1745,0.49,Premium,G,SI1,62.4,58.0,5.05,4.99,3.13,1.0,1153.4843458868402
1746,1.2,Premium,H,SI2,62.3,58.0,6.76,6.81,4.23,0.0,5036.09332295521
1747,1.61,Ideal,G,SI1,61.2,55.0,7.62,7.57,4.65,0.0,11164.555928880896
1748,1.51,Premium,H,VS2,60.2,60.0,7.35,7.33,4.42,0.0,10132.820233738827
1749,1.2,Ideal,J,SI1,62.5,55.0,6.84,6.79,4.26,0.0,5307.783283037962
1750,0.45,Ideal,E,SI2,61.5,55.0,4.92,4.97,3.04,1.0,980.3722117538942
1751,1.29,Ideal,F,SI1,61.4,61.0,7.0,6.97,4.29,0.0,7832.2366546053
1752,1.51,Ideal,F,SI1,61.7,56.0,7.35,7.41,4.55,0.0,10538.789913467775
1753,0.51,Ideal,D,VS2,60.9,56.0,5.19,5.16,3.15,1.0,1915.732187841466
1754,1.0,Ideal,I,SI1,58.5,55.0,6.47,6.42,3.77,0.0,4009.6346992855574
1755,0.9,Good,G,SI1,63.7,60.0,6.07,6.11,3.88,1.0,3433.04331988295
1756,0.51,Ideal,F,VS2,61.0,57.0,5.16,5.11,3.13,1.0,1605.5514534097852
1757,0.3,Premium,H,VS1,61.4,59.0,4.33,4.3,2.65,1.0,517.8369558823239
1758,0.3,Premium,F,IF,60.7,58.0,4.33,4.37,2.64,1.0,896.8448965756115
1759,0.91,Ideal,F,SI1,62.0,57.0,6.22,6.24,3.86,0.0,4057.2175307579405
1760,0.23,Very Good,D,VVS1,62.5,58.0,3.94,3.96,2.47,1.0,573.051073551013
1761,3.01,Premium,F,I1,62.2,56.0,9.24,9.13,5.73,,15828.459455066795
1762,0.39,Very Good,E,VS2,60.9,58.0,4.72,4.77,2.89,1.0,998.0048567635392
1763,0.57,Ideal,E,VS2,61.8,55.0,5.34,5.38,3.31,1.0,2163.2648661530175
1764,0.27,Very Good,G,IF,60.8,57.0,4.2,4.22,2.56,1.0,623.8122911951151
1765,1.0,Premium,G,IF,62.2,61.0,6.41,6.38,3.98,1.0,7442.864387697421
1766,1.0,Very Good,F,SI1,63.1,59.0,6.29,6.22,3.95,0.0,4585.5520309738395
1767,0.38,Ideal,F,VS2,61.9,55.0,4.69,4.63,2.89,1.0,921.607146013331
1768,0.99,Ideal,I,SI1,61.8,57.0,6.4,6.42,3.96,0.0,3934.3905511410944
1769,0.5,Ideal,D,VVS2,60.4,54.0,5.17,5.23,3.14,1.0,2332.413696090649
1770,1.02,Premium,F,SI1,62.3,58.0,6.46,6.38,4.0,0.0,4893.534411075257
1771,0.74,Good,E,SI1,62.8,61.0,5.74,5.76,3.61,1.0,2693.5505769161387
1772,0.75,Very Good,I,VS1,63.3,57.0,5.82,5.74,3.66,1.0,2608.9496745135402
1773,0.57,Very Good,E,SI2,61.2,57.0,5.31,5.35,3.26,1.0,1433.3393454143006
1774,0.52,Very Good,F,SI1,62.6,58.0,5.11,5.14,3.21,1.0,1336.8376728262767
1775,1.01,Premium,E,SI1,60.7,58.0,6.5,6.48,3.94,0.0,5116.817349580221
1776,1.08,Ideal,H,VS2,61.9,54.0,6.64,6.61,4.1,1.0,5541.90936137882
1777,1.01,Very Good,E,VS1,62.9,60.0,6.33,6.43,4.01,1.0,6491.127747244458
1778,0.41,Ideal,F,VS1,62.7,55.0,4.77,4.74,2.98,1.0,1148.8633706312894
1779,0.75,Premium,I,SI1,59.1,58.0,5.91,5.87,3.48,1.0,2267.692120830868
1780,0.9,Very Good,H,VVS2,63.7,57.0,6.09,6.02,3.86,1.0,4591.178683114293
1781,0.55,Very Good,I,SI1,63.6,57.0,5.15,5.19,3.29,1.0,1229.3252279059932
1782,0.7,Premium,E,VVS1,61.7,59.0,5.71,5.67,3.51,1.0,4275.066338040227
1783,0.3,Ideal,F,SI1,61.9,54.0,4.33,4.36,2.69,1.0,501.0072846808624
1784,0.38,Ideal,E,VVS1,62.3,56.0,4.64,4.67,2.9,1.0,1388.2764944586459
1785,1.01,Very Good,H,VS2,59.7,64.0,6.45,6.48,3.86,1.0,4610.041536193076
1786,0.9,Ideal,D,VS2,63.0,57.0,6.14,6.09,3.85,1.0,5593.704885078639
1787,0.5,Good,E,SI1,64.0,57.0,5.04,4.99,3.21,1.0,1286.453934788675
1788,2.01,Very Good,F,SI2,61.6,56.0,8.17,8.13,5.02,0.0,13978.449936392964
1789,0.35,Ideal,E,VVS1,61.9,56.0,4.53,4.55,2.81,1.0,1189.310019073821
1790,0.34,Ideal,F,VS2,62.1,56.0,4.47,4.45,2.77,1.0,747.163501637532
1791,0.3,Ideal,E,VS2,61.5,56.0,4.33,4.29,2.65,1.0,644.4976962065621
1792,0.52,Ideal,G,VS1,60.8,55.0,5.2,5.26,3.18,1.0,1651.9331197952324
1793,0.98,Good,F,SI1,56.8,64.0,6.68,6.52,3.75,0.0,4293.713808758292
1794,0.35,Ideal,F,SI1,61.5,55.9,4.53,4.56,2.8,1.0,669.9368212368446
1795,0.32,Ideal,J,IF,62.2,55.0,4.4,4.44,2.75,1.0,583.8992906601363
1796,1.22,Ideal,I,SI1,61.7,57.0,6.91,6.86,4.25,0.0,5832.930200838312
1797,0.5,Very Good,E,VS2,63.2,57.0,5.06,5.03,3.19,1.0,1594.7910765419963
1798,1.1,Premium,F,SI2,62.1,56.0,6.68,6.56,4.12,0.0,4726.1884785754955
1799,1.01,Premium,F,VS2,62.0,59.0,6.45,6.38,3.98,1.0,5661.621722406067
1800,0.31,Ideal,E,SI2,61.3,55.0,4.37,4.34,2.67,1.0,492.79082166062176
1801,1.14,Very Good,G,SI2,59.5,59.0,6.79,6.85,4.06,0.0,4675.165592091146
1802,0.46,Ideal,G,VVS1,62.0,54.0,4.97,5.0,3.09,1.0,1601.1576834893926
1803,0.51,Ideal,D,VS2,61.9,55.0,5.15,5.19,3.2,1.0,1915.732187841466
1804,1.16,Premium,F,SI2,62.1,59.0,6.76,6.71,4.18,0.0,5212.939864837561
1805,0.36,Ideal,D,SI1,62.7,57.0,4.54,4.59,2.86,1.0,801.6409316176049
1806,0.66,Premium,D,VS1,61.0,58.0,5.67,5.57,3.43,1.0,3264.031315300839
1807,1.57,Very Good,D,SI2,62.9,61.0,7.37,7.41,4.65,0.0,9763.050058375997
1808,0.3,Premium,E,VS2,62.5,58.0,4.26,4.31,2.68,1.0,626.1752920040834
1809,0.7,Premium,F,SI2,62.6,58.0,5.64,5.6,3.52,1.0,2052.152436254386
1810,0.3,Good,G,VS1,63.3,56.0,4.28,4.31,2.72,1.0,530.5363721888904
1811,0.9,Very Good,D,SI1,62.5,59.0,6.13,6.19,3.85,1.0,4266.061166002915
1812,0.7,Premium,E,SI1,61.0,56.0,5.75,5.69,3.49,1.0,2563.749345562186
1813,0.3,Premium,D,SI1,61.6,58.0,4.32,4.29,2.65,1.0,552.9790707521325
1814,1.48,Good,G,IF,59.8,61.0,7.54,7.34,4.45,1.0,14857.478354910148
1815,0.88,Very Good,I,SI1,62.5,56.0,6.06,6.19,3.83,1.0,2981.384913779139
1816,0.3,Premium,D,SI1,62.2,61.0,4.28,4.24,2.65,1.0,552.9790707521325
1817,0.59,Ideal,G,SI1,61.3,56.0,5.41,5.43,3.32,1.0,1682.9165032637216
1818,0.76,Fair,D,SI2,55.5,69.0,6.16,6.07,3.39,1.0,2418.2683037070947
1819,0.58,Ideal,D,SI2,62.7,56.0,5.32,5.3,3.33,1.0,1643.9846937580248
1820,0.25,Good,D,VVS2,64.6,56.0,3.97,3.99,2.57,1.0,587.0220074984826
1821,0.33,Ideal,H,VVS1,62.5,56.0,4.42,4.44,2.77,1.0,769.2251200003292
1822,0.78,Ideal,H,VVS2,62.1,56.0,5.88,5.9,3.66,1.0,3640.349015192805
1823,1.1,Good,E,SI2,63.3,56.0,6.53,6.58,4.15,0.0,4688.855207926002
1824,0.9,Very Good,I,VS1,62.2,58.0,6.13,6.18,3.83,1.0,3684.9059339863124
1825,0.35,Ideal,G,IF,61.8,56.0,4.57,4.52,2.81,1.0,1061.285757528106
1826,0.23,Very Good,E,VVS2,62.4,59.0,3.89,3.93,2.44,1.0,462.3094187344412
1827,0.32,Premium,G,VS2,62.6,60.0,4.36,4.33,2.72,1.0,592.7390265713804
1828,0.96,Ideal,G,SI1,62.6,57.0,6.28,6.24,3.92,0.0,4212.814692725194
1829,0.72,Very Good,F,VS1,63.4,57.0,5.68,5.7,3.61,1.0,3134.5607503501633
1830,0.4,Good,D,SI1,63.5,55.0,4.67,4.72,2.98,1.0,899.8465056505963
1831,0.51,Premium,G,SI1,62.4,58.0,5.07,5.13,3.18,1.0,1243.828795603115
1832,0.77,Good,E,SI2,58.1,63.0,6.02,6.06,3.5,1.0,2427.5264140530485
1833,0.51,Ideal,G,VVS2,61.5,57.0,5.18,5.13,3.17,1.0,1792.7362215237304
1834,0.3,Ideal,G,VVS2,62.9,55.0,4.31,4.28,2.7,1.0,653.0343782602708
1835,2.68,Premium,G,I1,58.6,60.0,9.11,9.07,5.33,,12594.660218614288
1836,0.32,Premium,G,VS1,59.2,59.0,4.47,4.45,2.64,1.0,638.3205982235309
1837,0.58,Ideal,F,VS1,60.3,57.0,5.47,5.44,3.29,1.0,2216.011767700452
1838,0.44,Good,D,SI1,58.8,62.0,4.97,5.0,2.93,1.0,1076.9378033274525
1839,1.0,Very Good,H,VVS2,60.3,59.0,6.41,6.46,3.88,1.0,5610.581276775658
1840,0.38,Ideal,I,VS1,62.4,54.4,4.62,4.66,2.9,1.0,766.4469682228696
1841,0.75,Very Good,E,VS1,61.5,54.0,5.88,5.82,3.6,1.0,3694.1583455086115
1842,1.5,Fair,I,SI2,64.9,61.0,7.14,7.09,4.62,0.0,6654.107896707566
1843,1.05,Premium,G,VS1,61.6,58.0,6.48,6.51,4.0,0.0,6058.448795848322
1844,0.6,Very Good,D,VS2,61.5,59.0,5.4,5.43,3.33,1.0,2457.1976204644557
1845,1.05,Very Good,H,SI2,63.8,58.0,6.38,6.45,4.09,0.0,3826.4398121292043
1846,1.03,Fair,H,SI1,65.1,57.0,6.43,6.36,4.16,0.0,4042.6228473755086
1847,0.42,Ideal,H,VS2,62.1,54.0,4.82,4.84,3.0,1.0,932.9027260394163
1848,0.43,Ideal,H,VVS2,62.3,55.0,4.85,4.82,3.01,1.0,1172.0253525054966
1849,0.34,Ideal,E,VVS1,61.6,55.0,4.5,4.52,2.78,1.0,1126.1985153833314
1850,0.34,Ideal,F,VS2,62.1,56.0,4.45,4.47,2.77,1.0,747.163501637532
1851,1.25,Ideal,I,VS1,61.4,58.0,6.89,6.93,4.24,0.0,7309.093788737365
1852,1.25,Premium,J,SI2,62.3,59.0,6.86,6.82,4.26,0.0,4927.788954218825
1853,0.42,Ideal,D,VS2,61.2,56.0,4.84,4.8,2.95,1.0,1328.181719614176
1854,0.28,Very Good,F,VVS2,60.6,59.0,4.22,4.26,2.57,1.0,608.0895598277249
1855,1.3,Very Good,F,SI1,61.5,58.0,6.99,7.06,4.32,0.0,7519.111424435697
1856,0.37,Very Good,E,VS2,62.3,59.0,4.56,4.59,2.85,1.0,903.6499182489497
1857,0.3,Very Good,F,VVS2,62.4,57.0,4.25,4.27,2.66,1.0,693.4134297666393
1858,0.31,Very Good,F,VVS1,61.8,59.0,4.33,4.36,2.69,1.0,808.9433973983967
1859,0.28,Ideal,E,VS2,61.5,56.0,4.22,4.24,2.6,1.0,565.8399871197809
1860,2.16,Ideal,J,SI1,63.0,55.0,8.2,8.24,5.18,0.0,16072.491528217124
1861,0.53,Ideal,G,VS2,60.1,54.0,5.31,5.3,3.19,1.0,1580.4669296842883
1862,0.33,Ideal,F,VVS2,61.3,56.0,4.44,4.46,2.73,1.0,865.4959116342468
1863,0.44,Ideal,E,VS2,61.6,54.0,4.9,4.97,3.04,1.0,1327.4474182060856
1864,1.52,Very Good,F,VS2,62.9,53.3,7.31,7.36,4.61,0.0,11893.880850944963
1865,0.3,Ideal,G,VVS1,62.9,57.0,4.3,4.26,2.69,1.0,716.5591049404645
1866,1.01,Very Good,D,SI1,59.7,57.0,6.53,6.56,3.91,0.0,5301.7845934289
1867,0.71,Ideal,I,VS1,62.2,54.0,5.71,5.75,3.56,1.0,2503.95136055285
1868,0.31,Ideal,G,VS1,61.0,56.0,4.4,4.35,2.67,1.0,620.2196279066816
1869,1.03,Ideal,E,SI2,62.3,56.0,6.44,6.52,4.04,0.0,4520.131212874624
1870,0.25,Very Good,G,VVS1,60.6,55.0,4.12,4.14,2.5,1.0,484.32175042483544
1871,0.35,Premium,F,SI1,60.2,58.0,4.54,4.6,2.75,1.0,651.6486843337013
1872,0.31,Very Good,I,SI1,63.3,53.0,4.32,4.3,2.73,1.0,417.1748400580745
1873,1.0,Very Good,F,VS1,60.4,59.0,6.4,6.51,3.9,1.0,5839.470799268337
1874,1.14,Premium,F,SI1,62.5,59.0,6.67,6.65,4.16,0.0,6034.946698602128
1875,0.74,Ideal,F,VS1,62.0,57.0,5.81,5.78,3.6,1.0,3515.2228314507825
1876,0.3,Ideal,G,VVS2,62.6,53.0,4.31,4.35,2.71,1.0,653.0343782602708
1877,1.01,Good,H,SI2,63.5,60.0,6.23,6.31,3.98,0.0,3462.5710435377778
1878,1.02,Fair,I,SI2,64.5,56.0,6.28,6.25,4.04,0.0,3265.5113944298027
1879,0.58,Ideal,I,VS2,61.8,55.0,5.36,5.38,3.32,1.0,1570.1389524051126
1880,0.51,Ideal,D,SI1,61.9,54.0,5.14,5.2,3.19,1.0,1545.640187919197
1881,0.38,Very Good,G,VS1,61.9,56.0,4.63,4.68,2.88,1.0,856.5775430655978
1882,1.14,Premium,D,SI1,60.5,59.0,6.79,6.73,4.09,0.0,6847.91589823729
1883,0.36,Ideal,G,IF,61.5,56.0,4.59,4.62,2.83,1.0,1118.8972200576004
1884,1.6,Good,E,SI1,63.6,58.0,7.44,7.38,4.71,0.0,11522.986288876937
1885,0.51,Premium,I,SI1,61.3,58.0,5.16,5.11,3.15,1.0,1096.1642337902397
1886,1.16,Premium,G,VS2,59.9,60.0,6.88,6.85,4.11,0.0,6730.348163593544
1887,0.3,Very Good,G,VVS2,63.2,57.0,4.28,4.23,2.69,1.0,627.249072805041
1888,0.27,Ideal,E,VS1,61.6,56.0,4.14,4.17,2.56,1.0,568.1209807523632
1889,0.78,Very Good,D,SI1,62.5,58.0,5.86,5.89,3.67,1.0,3257.4879208935013
1890,2.1,Premium,F,SI2,62.1,59.0,8.16,8.18,5.07,0.0,15589.538998340617
1891,0.65,Ideal,J,SI1,61.4,55.0,5.58,5.62,3.44,1.0,1671.158579630145
1892,0.7,Premium,E,VS2,60.2,60.0,5.73,5.7,3.44,1.0,3096.7780813095587
1893,0.31,Ideal,E,IF,60.4,56.0,4.43,4.38,2.66,1.0,1125.2247130416692
1894,0.33,Premium,G,SI1,61.1,59.0,4.45,4.42,2.71,1.0,547.5243181941977
1895,0.84,Very Good,D,SI2,63.6,57.0,5.95,6.0,3.8,1.0,3077.9053606463904
1896,0.37,Ideal,F,SI1,61.3,55.0,4.61,4.65,2.84,1.0,743.9162944590503
1897,1.03,Ideal,G,SI1,60.1,59.0,6.6,6.57,3.96,0.0,4810.464541020418
1898,0.51,Very Good,I,VS2,63.3,56.0,5.02,5.06,3.19,1.0,1162.806607979445
1899,1.0,Fair,H,SI1,65.5,57.0,6.26,6.21,4.08,0.0,3823.5431471235643
1900,0.55,Premium,F,VS2,62.5,58.0,5.25,5.22,3.27,1.0,1798.722532119237
1901,0.4,Ideal,G,VS1,62.4,57.0,4.74,4.72,2.95,1.0,1005.0694956050306
1902,1.41,Ideal,H,VS1,60.7,56.0,7.31,7.22,1.41,0.0,10015.987070829817
1903,0.43,Very Good,E,VVS1,60.3,58.0,4.86,4.93,2.95,1.0,1668.3180253909882
1904,0.5,Ideal,G,VVS2,61.0,56.0,5.13,5.14,3.13,1.0,1726.429789156888
1905,0.58,Very Good,F,VVS1,59.7,57.0,5.48,5.51,3.28,1.0,2628.296646635128
1906,1.02,Ideal,G,SI1,60.6,59.0,6.55,6.52,3.96,0.0,4722.810090472511
1907,0.58,Ideal,H,SI1,62.2,57.0,5.34,5.37,3.33,1.0,1529.7707331159513
1908,1.52,Very Good,I,SI2,59.8,62.0,7.41,7.47,4.45,0.0,7214.94432276221
1909,0.53,Very Good,D,VS2,62.6,58.0,5.14,5.18,3.23,1.0,1944.4661205405228
1910,0.37,Ideal,D,SI1,61.5,57.0,4.63,4.6,2.84,1.0,844.1294470693317
1911,0.7,Premium,E,VS2,61.4,59.0,5.73,5.7,3.51,1.0,3096.7780813095587
1912,0.35,Ideal,H,IF,61.7,56.0,4.53,4.55,2.8,1.0,919.766001725601
1913,0.28,Very Good,F,VS2,61.7,58.0,4.17,4.19,2.58,1.0,488.9759132223946
1914,0.71,Very Good,E,VS2,59.4,58.0,5.76,5.82,3.44,1.0,3090.3416772365385
1915,1.01,Premium,F,VS2,58.9,58.0,6.59,6.51,3.86,1.0,5661.621722406067
1916,0.26,Ideal,E,VVS2,61.6,57.0,4.13,4.18,2.56,1.0,607.8036407993667
1917,0.91,Ideal,E,VVS1,61.7,56.0,6.18,6.23,3.83,1.0,7175.616801970063
1918,0.9,Ideal,H,VS1,62.2,58.0,6.14,6.17,3.83,1.0,4279.856287540237
1919,0.34,Premium,H,VVS1,61.5,60.0,4.45,4.49,2.75,1.0,794.0565452420276
1920,1.21,Ideal,H,SI1,61.8,55.0,6.82,6.86,4.23,0.0,6117.749250738882
1921,1.01,Premium,G,VS1,59.8,59.0,6.55,6.5,3.9,1.0,5628.794820436227
1922,1.5,Premium,J,SI2,61.0,60.0,7.34,7.3,4.46,0.0,6899.17377667475
1923,1.51,Premium,F,VS2,62.5,58.0,7.33,7.22,4.55,0.0,12090.40659155398
1924,0.74,Ideal,D,SI2,62.2,57.0,5.78,5.82,3.61,1.0,2577.3886933440394
1925,0.6,Ideal,E,VVS1,62.5,53.7,5.35,5.43,3.38,1.0,3277.9716205171844
1926,2.14,Premium,D,SI2,59.8,59.0,8.4,8.36,5.01,0.0,17787.770956835517
1927,0.42,Ideal,I,VVS1,60.5,57.0,4.84,4.88,2.94,1.0,1086.4314857453403
1928,0.28,Very Good,E,VS1,59.0,60.0,4.26,4.32,2.53,1.0,571.6275221111069
1929,0.39,Very Good,F,VS2,60.1,56.0,4.77,4.82,2.88,1.0,913.6447661079598
1930,0.34,Ideal,E,VS2,62.4,54.0,4.48,4.49,2.8,1.0,816.1517814053753
1931,0.37,Premium,G,VS2,62.8,60.0,4.59,4.55,2.87,1.0,779.4981480960334
1932,0.71,Ideal,G,VS2,62.4,57.0,5.69,5.66,3.54,1.0,2743.7643904198594
1933,0.57,Good,D,VS2,58.3,61.0,5.42,5.45,3.17,1.0,2167.148412566629
1934,1.02,Ideal,G,VS1,61.6,55.0,6.53,6.46,4.0,1.0,5917.512207981781
1935,0.52,Ideal,F,VVS2,60.6,56.0,5.22,5.24,3.17,1.0,2056.450456476788
1936,0.39,Premium,G,VS2,60.4,61.0,4.7,4.67,2.83,1.0,860.8897338755786
1937,0.7,Ideal,G,VS1,62.7,57.0,5.66,5.7,3.56,1.0,2900.5732237194256
1938,0.7,Very Good,G,VVS2,60.8,57.0,5.72,5.76,3.49,1.0,3145.9905679110566
1939,0.41,Premium,J,VS1,62.1,58.0,4.79,4.75,2.96,1.0,786.3183547248568
1940,0.73,Very Good,H,VS2,60.8,56.0,5.82,5.84,3.55,1.0,2498.6256746705326
1941,0.72,Ideal,G,VS1,61.6,56.0,5.75,5.78,3.55,1.0,3059.5289636647713
1942,0.31,Ideal,J,VS2,62.2,55.0,4.32,4.36,2.7,1.0,440.8699941119681
1943,0.38,Ideal,F,VVS1,61.1,57.0,4.71,4.69,2.87,1.0,1245.712549768228
1944,1.04,Ideal,E,SI2,61.9,57.0,6.48,6.51,4.02,0.0,4601.46177936326
1945,0.41,Ideal,J,VS1,62.1,56.0,4.79,4.75,2.96,1.0,811.3693124479099
1946,0.7,Ideal,E,SI1,62.8,56.0,5.69,5.72,3.58,1.0,2635.699462464402
1947,0.31,Ideal,H,VVS2,62.2,55.0,4.35,4.36,2.71,1.0,628.761016770349
1948,1.0,Good,F,SI1,60.1,65.0,6.4,6.44,3.86,0.0,4460.374252024314
1949,1.01,Very Good,F,VVS2,59.8,58.0,6.47,6.55,3.89,1.0,6987.736980313072
1950,0.71,Very Good,F,VS2,63.2,59.0,5.66,5.6,3.56,1.0,2829.118996523514
1951,0.56,Ideal,H,VS1,61.8,55.0,5.29,5.33,3.28,1.0,1742.5462494267797
1952,0.7,Ideal,D,SI1,61.8,56.0,5.63,5.73,3.51,1.0,2807.6203245318325
1953,0.51,Ideal,G,VS2,61.7,57.0,5.12,5.15,3.17,1.0,1469.8362159097553
1954,1.16,Ideal,G,VVS1,60.5,57.0,6.78,6.83,4.12,1.0,9120.768143079216
1955,1.5,Premium,F,VS2,61.3,61.0,7.36,7.33,4.5,0.0,11939.794491028346
1956,1.03,Ideal,F,SI1,62.6,57.0,6.42,6.46,4.03,0.0,5124.240532029563
1957,1.51,Premium,G,SI1,61.3,61.0,7.41,7.34,4.52,0.0,9623.386576735853
1958,0.51,Premium,D,SI1,60.1,60.0,5.14,5.18,3.1,1.0,1503.446837048469
1959,1.01,Very Good,F,SI1,63.1,59.0,6.3,6.37,4.0,0.0,4672.36863073179
1960,1.3,Premium,H,SI1,62.9,60.0,6.95,6.88,4.35,0.0,6812.427083082063
1961,1.04,Ideal,H,VS2,61.0,57.0,6.56,6.53,3.99,1.0,5161.046149154384
1962,2.0,Ideal,H,SI2,59.7,57.0,8.29,8.22,4.93,0.0,13299.13764425513
1963,0.44,Premium,I,VVS1,60.8,57.0,4.93,4.88,2.98,1.0,1157.2195177676938
1964,0.34,Premium,G,VVS2,61.6,58.0,4.44,4.49,2.75,1.0,812.1554658069509
1965,0.8,Very Good,F,SI1,63.9,56.0,5.84,5.87,3.74,1.0,3011.0871871653876
1966,1.02,Good,D,SI2,63.8,59.0,6.43,6.33,4.07,0.0,4281.771226890054
1967,0.38,Very Good,E,SI1,62.8,58.0,4.6,4.63,2.9,1.0,788.418658704242
1968,0.51,Premium,G,SI2,62.5,56.0,5.12,5.09,3.19,1.0,1089.6632862491963
1969,1.01,Very Good,H,SI1,60.2,60.0,6.5,6.48,3.91,0.0,4117.675517882051
1970,1.56,Ideal,I,SI1,62.5,54.0,7.45,7.37,4.63,0.0,9271.085087065367
1971,0.34,Ideal,I,SI1,61.9,57.0,4.44,4.48,2.76,1.0,524.779418637494
1972,1.01,Very Good,D,SI1,62.8,60.0,6.36,6.42,4.01,0.0,5301.7845934289
1973,0.38,Ideal,F,VS2,61.3,57.0,4.65,4.68,2.86,1.0,921.607146013331
1974,1.25,Ideal,G,VS2,62.4,55.0,6.93,6.86,4.3,0.0,7976.015787315727
1975,1.14,Ideal,J,SI2,61.5,57.0,6.73,6.77,4.15,0.0,4276.3921426483685
1976,0.3,Ideal,H,SI1,62.1,56.0,4.3,4.32,2.67,1.0,441.52882476822975
1977,0.36,Ideal,F,SI2,61.2,56.0,4.61,4.64,2.83,1.0,618.6459051400744
1978,0.72,Very Good,H,VVS2,60.3,56.0,5.81,5.83,3.51,1.0,3002.543306624468
1979,0.31,Ideal,G,VVS1,60.6,57.0,4.4,4.38,2.66,1.0,762.1461505597164
